Year,Trade Flow,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2010,Import,Rep. of Moldova,MDA,381,Italy,ITA,0,Food and live animals,7837489
2010,Export,Rep. of Moldova,MDA,381,Italy,ITA,0,Food and live animals,10323071
2010,Re-Export,Rep. of Moldova,MDA,381,Italy,ITA,0,Food and live animals,692553
2010,Import,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,0,Food and live animals,1892633
2010,Export,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,0,Food and live animals,272121
2010,Import,Rep. of Moldova,MDA,392,Japan,JPN,0,Food and live animals,41506
2010,Export,Rep. of Moldova,MDA,392,Japan,JPN,0,Food and live animals,2581
2010,Import,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,0,Food and live animals,300572
2010,Import,Rep. of Moldova,MDA,703,Slovakia,SVK,3,"Mineral fuels, lubricants and related materials",59531
2010,Import,Rep. of Moldova,MDA,724,Spain,ESP,3,"Mineral fuels, lubricants and related materials",891
2010,Import,Rep. of Moldova,MDA,752,Sweden,SWE,3,"Mineral fuels, lubricants and related materials",267095
2010,Import,Rep. of Moldova,MDA,757,Switzerland,CHE,3,"Mineral fuels, lubricants and related materials",972149
2010,Export,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,3,"Mineral fuels, lubricants and related materials",3200
2010,Import,Rep. of Moldova,MDA,792,Turkey,TUR,3,"Mineral fuels, lubricants and related materials",349775
2010,Export,Rep. of Moldova,MDA,792,Turkey,TUR,3,"Mineral fuels, lubricants and related materials",126220
2010,Re-Export,Rep. of Moldova,MDA,792,Turkey,TUR,3,"Mineral fuels, lubricants and related materials",126220
2010,Import,Rep. of Moldova,MDA,795,Turkmenistan,TKM,3,"Mineral fuels, lubricants and related materials",1556874
2010,Import,Rep. of Moldova,MDA,804,Ukraine,UKR,3,"Mineral fuels, lubricants and related materials",96813275
2010,Export,Rep. of Moldova,MDA,804,Ukraine,UKR,3,"Mineral fuels, lubricants and related materials",144670
2010,Re-Export,Rep. of Moldova,MDA,804,Ukraine,UKR,3,"Mineral fuels, lubricants and related materials",119167
2010,Import,Rep. of Moldova,MDA,818,Egypt,EGY,3,"Mineral fuels, lubricants and related materials",1672
2010,Import,Rep. of Moldova,MDA,826,United Kingdom,GBR,3,"Mineral fuels, lubricants and related materials",3535
2010,Import,Rep. of Moldova,MDA,842,USA,USA,3,"Mineral fuels, lubricants and related materials",133068
2010,Import,Rep. of Moldova,MDA,899,"Areas, nes",,3,"Mineral fuels, lubricants and related materials",360
2011,Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,8,Miscellaneous manufactured articles,28834
2011,Import,Rep. of Moldova,MDA,804,Ukraine,UKR,8,Miscellaneous manufactured articles,43750706
2011,Export,Rep. of Moldova,MDA,804,Ukraine,UKR,8,Miscellaneous manufactured articles,9108059
2011,Re-Export,Rep. of Moldova,MDA,804,Ukraine,UKR,8,Miscellaneous manufactured articles,3050874
2011,Import,Rep. of Moldova,MDA,807,North Macedonia,MKD,8,Miscellaneous manufactured articles,117577
2011,Import,Rep. of Moldova,MDA,818,Egypt,EGY,8,Miscellaneous manufactured articles,223448
2011,Export,Rep. of Moldova,MDA,818,Egypt,EGY,8,Miscellaneous manufactured articles,15280
2011,Import,Rep. of Moldova,MDA,826,United Kingdom,GBR,8,Miscellaneous manufactured articles,5055862
2011,Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,8,Miscellaneous manufactured articles,51410320
2011,Re-Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,8,Miscellaneous manufactured articles,46967230
2011,Import,Rep. of Moldova,MDA,842,USA,USA,8,Miscellaneous manufactured articles,13718683
2011,Export,Rep. of Moldova,MDA,842,USA,USA,8,Miscellaneous manufactured articles,1353145
2011,Re-Export,Rep. of Moldova,MDA,842,USA,USA,8,Miscellaneous manufactured articles,562716
2011,Import,Rep. of Moldova,MDA,860,Uzbekistan,UZB,8,Miscellaneous manufactured articles,91633
2011,Export,Rep. of Moldova,MDA,860,Uzbekistan,UZB,8,Miscellaneous manufactured articles,502884
2011,Re-Export,Rep. of Moldova,MDA,860,Uzbekistan,UZB,8,Miscellaneous manufactured articles,1000
2011,Import,Rep. of Moldova,MDA,899,"Areas, nes",,8,Miscellaneous manufactured articles,1186441
2011,Import,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,8,Miscellaneous manufactured articles,667934
2011,Export,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,8,Miscellaneous manufactured articles,22050
2011,Import,Rep. of Moldova,MDA,348,Hungary,HUN,8,Miscellaneous manufactured articles,2536956
2011,Export,Rep. of Moldova,MDA,348,Hungary,HUN,8,Miscellaneous manufactured articles,19480470
2011,Re-Export,Rep. of Moldova,MDA,348,Hungary,HUN,8,Miscellaneous manufactured articles,19149896
2011,Import,Rep. of Moldova,MDA,352,Iceland,ISL,8,Miscellaneous manufactured articles,293
2011,Import,Rep. of Moldova,MDA,360,Indonesia,IDN,8,Miscellaneous manufactured articles,1254429
2011,Export,Rep. of Moldova,MDA,360,Indonesia,IDN,8,Miscellaneous manufactured articles,19823
2011,Import,Rep. of Moldova,MDA,364,Iran,IRN,8,Miscellaneous manufactured articles,65369
2011,Import,Rep. of Moldova,MDA,372,Ireland,IRL,8,Miscellaneous manufactured articles,1006779
2011,Export,Rep. of Moldova,MDA,372,Ireland,IRL,8,Miscellaneous manufactured articles,34665
2011,Import,Rep. of Moldova,MDA,376,Israel,ISR,8,Miscellaneous manufactured articles,641451
2011,Export,Rep. of Moldova,MDA,376,Israel,ISR,8,Miscellaneous manufactured articles,325070
2011,Re-Export,Rep. of Moldova,MDA,376,Israel,ISR,8,Miscellaneous manufactured articles,100252
2011,Import,Rep. of Moldova,MDA,381,Italy,ITA,8,Miscellaneous manufactured articles,60007603
2011,Export,Rep. of Moldova,MDA,381,Italy,ITA,8,Miscellaneous manufactured articles,150846259
2011,Re-Export,Rep. of Moldova,MDA,381,Italy,ITA,8,Miscellaneous manufactured articles,107018234
2011,Import,Rep. of Moldova,MDA,392,Japan,JPN,8,Miscellaneous manufactured articles,2891896
2011,Export,Rep. of Moldova,MDA,392,Japan,JPN,8,Miscellaneous manufactured articles,20523
2011,Import,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,8,Miscellaneous manufactured articles,412892
2011,Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,8,Miscellaneous manufactured articles,4156612
2011,Re-Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,8,Miscellaneous manufactured articles,2622988
2011,Import,Rep. of Moldova,MDA,400,Jordan,JOR,8,Miscellaneous manufactured articles,6681
2011,Import,Rep. of Moldova,MDA,408,Dem. People's Rep. of Korea,PRK,8,Miscellaneous manufactured articles,1161
2011,Import,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,8,Miscellaneous manufactured articles,996500
2011,Export,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,8,Miscellaneous manufactured articles,2000
2011,Export,Rep. of Moldova,MDA,414,Kuwait,KWT,8,Miscellaneous manufactured articles,55599
2011,Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,8,Miscellaneous manufactured articles,21665
2011,Re-Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,8,Miscellaneous manufactured articles,4150
2011,Import,Rep. of Moldova,MDA,418,Lao People's Dem. Rep.,LAO,8,Miscellaneous manufactured articles,3458
2011,Export,Rep. of Moldova,MDA,418,Lao People's Dem. Rep.,LAO,8,Miscellaneous manufactured articles,1473
2011,Import,Rep. of Moldova,MDA,422,Lebanon,LBN,8,Miscellaneous manufactured articles,3074
2011,Export,Rep. of Moldova,MDA,422,Lebanon,LBN,8,Miscellaneous manufactured articles,17600
2011,Re-Export,Rep. of Moldova,MDA,422,Lebanon,LBN,8,Miscellaneous manufactured articles,7735
2011,Import,Rep. of Moldova,MDA,428,Latvia,LVA,8,Miscellaneous manufactured articles,442005
2011,Export,Rep. of Moldova,MDA,428,Latvia,LVA,8,Miscellaneous manufactured articles,203599
2011,Re-Export,Rep. of Moldova,MDA,428,Latvia,LVA,8,Miscellaneous manufactured articles,106482
2011,Import,Rep. of Moldova,MDA,440,Lithuania,LTU,8,Miscellaneous manufactured articles,362913
2011,Export,Rep. of Moldova,MDA,440,Lithuania,LTU,8,Miscellaneous manufactured articles,798483
2011,Re-Export,Rep. of Moldova,MDA,440,Lithuania,LTU,8,Miscellaneous manufactured articles,255487
2011,Import,Rep. of Moldova,MDA,442,Luxembourg,LUX,8,Miscellaneous manufactured articles,38842
2011,Export,Rep. of Moldova,MDA,442,Luxembourg,LUX,8,Miscellaneous manufactured articles,1348
2011,Import,Rep. of Moldova,MDA,450,Madagascar,MDG,8,Miscellaneous manufactured articles,31934
2011,Import,Rep. of Moldova,MDA,458,Malaysia,MYS,8,Miscellaneous manufactured articles,1314979
2011,Import,Rep. of Moldova,MDA,470,Malta,MLT,8,Miscellaneous manufactured articles,277750
2011,Import,Rep. of Moldova,MDA,480,Mauritius,MUS,8,Miscellaneous manufactured articles,45767
2011,Import,Rep. of Moldova,MDA,484,Mexico,MEX,8,Miscellaneous manufactured articles,163636
2011,Import,Rep. of Moldova,MDA,490,"Other Asia, nes",,8,Miscellaneous manufactured articles,1145597
2011,Export,Rep. of Moldova,MDA,490,"Other Asia, nes",,8,Miscellaneous manufactured articles,154719
2011,Re-Export,Rep. of Moldova,MDA,490,"Other Asia, nes",,8,Miscellaneous manufactured articles,3576
2011,Import,Rep. of Moldova,MDA,496,Mongolia,MNG,8,Miscellaneous manufactured articles,128
2011,Import,Rep. of Moldova,MDA,504,Morocco,MAR,8,Miscellaneous manufactured articles,326317
2011,Import,Rep. of Moldova,MDA,508,Mozambique,MOZ,8,Miscellaneous manufactured articles,938
2011,Import,Rep. of Moldova,MDA,524,Nepal,NPL,8,Miscellaneous manufactured articles,403
2011,Import,Rep. of Moldova,MDA,528,Netherlands,NLD,8,Miscellaneous manufactured articles,4100309
2011,Export,Rep. of Moldova,MDA,528,Netherlands,NLD,8,Miscellaneous manufactured articles,5347606
2011,Re-Export,Rep. of Moldova,MDA,528,Netherlands,NLD,8,Miscellaneous manufactured articles,58694
2011,Import,Rep. of Moldova,MDA,554,New Zealand,NZL,8,Miscellaneous manufactured articles,110264
2011,Export,Rep. of Moldova,MDA,554,New Zealand,NZL,8,Miscellaneous manufactured articles,50
2011,Import,Rep. of Moldova,MDA,558,Nicaragua,NIC,8,Miscellaneous manufactured articles,3568
2011,Import,Rep. of Moldova,MDA,577,"Other Africa, nes",,8,Miscellaneous manufactured articles,11685
2011,Import,Rep. of Moldova,MDA,579,Norway,NOR,8,Miscellaneous manufactured articles,179495
2011,Export,Rep. of Moldova,MDA,579,Norway,NOR,8,Miscellaneous manufactured articles,60901
2011,Re-Export,Rep. of Moldova,MDA,579,Norway,NOR,8,Miscellaneous manufactured articles,326
2011,Import,Rep. of Moldova,MDA,586,Pakistan,PAK,8,Miscellaneous manufactured articles,306919
2011,Export,Rep. of Moldova,MDA,586,Pakistan,PAK,8,Miscellaneous manufactured articles,4270
2011,Import,Rep. of Moldova,MDA,591,Panama,PAN,8,Miscellaneous manufactured articles,4975
2011,Import,Rep. of Moldova,MDA,604,Peru,PER,8,Miscellaneous manufactured articles,10729
2011,Import,Rep. of Moldova,MDA,608,Philippines,PHL,8,Miscellaneous manufactured articles,251386
2011,Import,Rep. of Moldova,MDA,616,Poland,POL,8,Miscellaneous manufactured articles,14259610
2011,Export,Rep. of Moldova,MDA,616,Poland,POL,8,Miscellaneous manufactured articles,38544544
2011,Re-Export,Rep. of Moldova,MDA,616,Poland,POL,8,Miscellaneous manufactured articles,36525963
2011,Import,Rep. of Moldova,MDA,620,Portugal,PRT,8,Miscellaneous manufactured articles,1112124
2011,Export,Rep. of Moldova,MDA,620,Portugal,PRT,8,Miscellaneous manufactured articles,29051
2011,Import,Rep. of Moldova,MDA,642,Romania,ROU,8,Miscellaneous manufactured articles,52232786
2011,Export,Rep. of Moldova,MDA,642,Romania,ROU,8,Miscellaneous manufactured articles,64456763
2011,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,8,Miscellaneous manufactured articles,54368759
2011,Import,Rep. of Moldova,MDA,643,Russian Federation,RUS,8,Miscellaneous manufactured articles,21229053
2011,Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,8,Miscellaneous manufactured articles,67168299
2011,Re-Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,8,Miscellaneous manufactured articles,50574355
2011,Import,Rep. of Moldova,MDA,674,San Marino,SMR,8,Miscellaneous manufactured articles,9163
2011,Export,Rep. of Moldova,MDA,674,San Marino,SMR,8,Miscellaneous manufactured articles,2171701
2011,Re-Export,Rep. of Moldova,MDA,674,San Marino,SMR,8,Miscellaneous manufactured articles,2171701
2011,Import,Rep. of Moldova,MDA,678,Sao Tome and Principe,STP,8,Miscellaneous manufactured articles,7555
2011,Import,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,8,Miscellaneous manufactured articles,21
2011,Import,Rep. of Moldova,MDA,688,Serbia,SRB,8,Miscellaneous manufactured articles,3139963
2011,Export,Rep. of Moldova,MDA,688,Serbia,SRB,8,Miscellaneous manufactured articles,12432
2011,Import,Rep. of Moldova,MDA,690,Seychelles,SYC,8,Miscellaneous manufactured articles,120
2011,Import,Rep. of Moldova,MDA,694,Sierra Leone,SLE,8,Miscellaneous manufactured articles,528
2011,Import,Rep. of Moldova,MDA,699,India,IND,8,Miscellaneous manufactured articles,2167773
2011,Export,Rep. of Moldova,MDA,699,India,IND,8,Miscellaneous manufactured articles,1667
2011,Import,Rep. of Moldova,MDA,702,Singapore,SGP,8,Miscellaneous manufactured articles,624404
2011,Export,Rep. of Moldova,MDA,702,Singapore,SGP,8,Miscellaneous manufactured articles,149447
2011,Import,Rep. of Moldova,MDA,703,Slovakia,SVK,8,Miscellaneous manufactured articles,2403748
2011,Export,Rep. of Moldova,MDA,703,Slovakia,SVK,8,Miscellaneous manufactured articles,3228999
2011,Re-Export,Rep. of Moldova,MDA,703,Slovakia,SVK,8,Miscellaneous manufactured articles,3227810
2011,Import,Rep. of Moldova,MDA,704,Viet Nam,VNM,8,Miscellaneous manufactured articles,4836191
2011,Import,Rep. of Moldova,MDA,705,Slovenia,SVN,8,Miscellaneous manufactured articles,1807635
2011,Export,Rep. of Moldova,MDA,705,Slovenia,SVN,8,Miscellaneous manufactured articles,15864
2011,Import,Rep. of Moldova,MDA,710,South Africa,ZAF,8,Miscellaneous manufactured articles,4337
2011,Import,Rep. of Moldova,MDA,724,Spain,ESP,8,Miscellaneous manufactured articles,1869372
2011,Export,Rep. of Moldova,MDA,724,Spain,ESP,8,Miscellaneous manufactured articles,487831
2011,Re-Export,Rep. of Moldova,MDA,724,Spain,ESP,8,Miscellaneous manufactured articles,462246
2011,Export,Rep. of Moldova,MDA,736,Fmr Sudan,SDN,8,Miscellaneous manufactured articles,831
2011,Import,Rep. of Moldova,MDA,748,Eswatini,SWZ,8,Miscellaneous manufactured articles,5050
2011,Import,Rep. of Moldova,MDA,752,Sweden,SWE,8,Miscellaneous manufactured articles,427336
2011,Export,Rep. of Moldova,MDA,752,Sweden,SWE,8,Miscellaneous manufactured articles,44933
2011,Re-Export,Rep. of Moldova,MDA,752,Sweden,SWE,8,Miscellaneous manufactured articles,2783
2011,Import,Rep. of Moldova,MDA,757,Switzerland,CHE,8,Miscellaneous manufactured articles,4363106
2011,Export,Rep. of Moldova,MDA,757,Switzerland,CHE,8,Miscellaneous manufactured articles,783720
2011,Re-Export,Rep. of Moldova,MDA,757,Switzerland,CHE,8,Miscellaneous manufactured articles,106268
2011,Import,Rep. of Moldova,MDA,760,Syria,SYR,8,Miscellaneous manufactured articles,320885
2011,Import,Rep. of Moldova,MDA,762,Tajikistan,TJK,8,Miscellaneous manufactured articles,2578
2011,Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,8,Miscellaneous manufactured articles,921721
2011,Re-Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,8,Miscellaneous manufactured articles,30990
2011,Import,Rep. of Moldova,MDA,764,Thailand,THA,8,Miscellaneous manufactured articles,1785828
2011,Export,Rep. of Moldova,MDA,764,Thailand,THA,8,Miscellaneous manufactured articles,12289
2011,Import,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,8,Miscellaneous manufactured articles,565864
2011,Export,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,8,Miscellaneous manufactured articles,215
2011,Import,Rep. of Moldova,MDA,788,Tunisia,TUN,8,Miscellaneous manufactured articles,711654
2011,Import,Rep. of Moldova,MDA,792,Turkey,TUR,8,Miscellaneous manufactured articles,63189889
2011,Export,Rep. of Moldova,MDA,792,Turkey,TUR,8,Miscellaneous manufactured articles,24777413
2011,Re-Export,Rep. of Moldova,MDA,792,Turkey,TUR,8,Miscellaneous manufactured articles,23819819
2011,Import,Rep. of Moldova,MDA,0,World,WLD,8,Miscellaneous manufactured articles,453008822
2011,Export,Rep. of Moldova,MDA,0,World,WLD,8,Miscellaneous manufactured articles,502783202
2011,Re-Export,Rep. of Moldova,MDA,0,World,WLD,8,Miscellaneous manufactured articles,382970297
2011,Export,Rep. of Moldova,MDA,4,Afghanistan,AFG,8,Miscellaneous manufactured articles,25076
2011,Re-Export,Rep. of Moldova,MDA,4,Afghanistan,AFG,8,Miscellaneous manufactured articles,22772
2011,Import,Rep. of Moldova,MDA,8,Albania,ALB,8,Miscellaneous manufactured articles,55151
2011,Import,Rep. of Moldova,MDA,16,American Samoa,ASM,8,Miscellaneous manufactured articles,38
2011,Import,Rep. of Moldova,MDA,20,Andorra,AND,8,Miscellaneous manufactured articles,1847
2011,Export,Rep. of Moldova,MDA,24,Angola,AGO,8,Miscellaneous manufactured articles,23873
2011,Import,Rep. of Moldova,MDA,31,Azerbaijan,AZE,8,Miscellaneous manufactured articles,1459
2011,Export,Rep. of Moldova,MDA,31,Azerbaijan,AZE,8,Miscellaneous manufactured articles,1551621
2011,Re-Export,Rep. of Moldova,MDA,31,Azerbaijan,AZE,8,Miscellaneous manufactured articles,1255519
2011,Import,Rep. of Moldova,MDA,32,Argentina,ARG,8,Miscellaneous manufactured articles,6609
2011,Import,Rep. of Moldova,MDA,36,Australia,AUS,8,Miscellaneous manufactured articles,46736
2011,Export,Rep. of Moldova,MDA,36,Australia,AUS,8,Miscellaneous manufactured articles,17300
2011,Import,Rep. of Moldova,MDA,40,Austria,AUT,8,Miscellaneous manufactured articles,2284233
2011,Export,Rep. of Moldova,MDA,40,Austria,AUT,8,Miscellaneous manufactured articles,215341
2011,Re-Export,Rep. of Moldova,MDA,40,Austria,AUT,8,Miscellaneous manufactured articles,14799
2011,Import,Rep. of Moldova,MDA,44,Bahamas,BHS,8,Miscellaneous manufactured articles,344
2011,Import,Rep. of Moldova,MDA,50,Bangladesh,BGD,8,Miscellaneous manufactured articles,1607449
2011,Import,Rep. of Moldova,MDA,51,Armenia,ARM,8,Miscellaneous manufactured articles,13106
2011,Export,Rep. of Moldova,MDA,51,Armenia,ARM,8,Miscellaneous manufactured articles,326028
2011,Re-Export,Rep. of Moldova,MDA,51,Armenia,ARM,8,Miscellaneous manufactured articles,5175
2011,Import,Rep. of Moldova,MDA,56,Belgium,BEL,8,Miscellaneous manufactured articles,1887511
2011,Export,Rep. of Moldova,MDA,56,Belgium,BEL,8,Miscellaneous manufactured articles,4455999
2011,Re-Export,Rep. of Moldova,MDA,56,Belgium,BEL,8,Miscellaneous manufactured articles,836849
2011,Import,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,8,Miscellaneous manufactured articles,27386
2011,Import,Rep. of Moldova,MDA,76,Brazil,BRA,8,Miscellaneous manufactured articles,216728
2011,Export,Rep. of Moldova,MDA,76,Brazil,BRA,8,Miscellaneous manufactured articles,198283
2011,Import,Rep. of Moldova,MDA,100,Bulgaria,BGR,8,Miscellaneous manufactured articles,6478597
2011,Export,Rep. of Moldova,MDA,100,Bulgaria,BGR,8,Miscellaneous manufactured articles,9725228
2011,Re-Export,Rep. of Moldova,MDA,100,Bulgaria,BGR,8,Miscellaneous manufactured articles,1138428
2011,Import,Rep. of Moldova,MDA,104,Myanmar,MMR,8,Miscellaneous manufactured articles,20272
2011,Import,Rep. of Moldova,MDA,112,Belarus,BLR,8,Miscellaneous manufactured articles,7969680
2011,Export,Rep. of Moldova,MDA,112,Belarus,BLR,8,Miscellaneous manufactured articles,1346139
2011,Re-Export,Rep. of Moldova,MDA,112,Belarus,BLR,8,Miscellaneous manufactured articles,173258
2011,Import,Rep. of Moldova,MDA,116,Cambodia,KHM,8,Miscellaneous manufactured articles,339820
2011,Import,Rep. of Moldova,MDA,124,Canada,CAN,8,Miscellaneous manufactured articles,87464
2011,Export,Rep. of Moldova,MDA,124,Canada,CAN,8,Miscellaneous manufactured articles,34795
2011,Import,Rep. of Moldova,MDA,144,Sri Lanka,LKA,8,Miscellaneous manufactured articles,113213
2011,Import,Rep. of Moldova,MDA,156,China,CHN,8,Miscellaneous manufactured articles,75917286
2011,Export,Rep. of Moldova,MDA,156,China,CHN,8,Miscellaneous manufactured articles,9358
2011,Import,Rep. of Moldova,MDA,170,Colombia,COL,8,Miscellaneous manufactured articles,105
2011,Export,Rep. of Moldova,MDA,178,Congo,COG,8,Miscellaneous manufactured articles,11195
2011,Import,Rep. of Moldova,MDA,184,Cook Isds,COK,8,Miscellaneous manufactured articles,168
2011,Import,Rep. of Moldova,MDA,191,Croatia,HRV,8,Miscellaneous manufactured articles,390364
2011,Export,Rep. of Moldova,MDA,191,Croatia,HRV,8,Miscellaneous manufactured articles,36
2011,Export,Rep. of Moldova,MDA,192,Cuba,CUB,8,Miscellaneous manufactured articles,86
2011,Import,Rep. of Moldova,MDA,196,Cyprus,CYP,8,Miscellaneous manufactured articles,7703
2011,Import,Rep. of Moldova,MDA,203,Czechia,CZE,8,Miscellaneous manufactured articles,3232815
2011,Export,Rep. of Moldova,MDA,203,Czechia,CZE,8,Miscellaneous manufactured articles,1826719
2011,Import,Rep. of Moldova,MDA,208,Denmark,DNK,8,Miscellaneous manufactured articles,1404197
2011,Export,Rep. of Moldova,MDA,208,Denmark,DNK,8,Miscellaneous manufactured articles,9687
2011,Import,Rep. of Moldova,MDA,214,Dominican Rep.,DOM,8,Miscellaneous manufactured articles,76
2011,Import,Rep. of Moldova,MDA,218,Ecuador,ECU,8,Miscellaneous manufactured articles,109651
2011,Import,Rep. of Moldova,MDA,222,El Salvador,SLV,8,Miscellaneous manufactured articles,844
2011,Import,Rep. of Moldova,MDA,232,Eritrea,ERI,8,Miscellaneous manufactured articles,21
2011,Import,Rep. of Moldova,MDA,233,Estonia,EST,8,Miscellaneous manufactured articles,250410
2011,Export,Rep. of Moldova,MDA,233,Estonia,EST,8,Miscellaneous manufactured articles,302365
2011,Import,Rep. of Moldova,MDA,246,Finland,FIN,8,Miscellaneous manufactured articles,927479
2011,Export,Rep. of Moldova,MDA,246,Finland,FIN,8,Miscellaneous manufactured articles,310562
2011,Import,Rep. of Moldova,MDA,251,France,FRA,8,Miscellaneous manufactured articles,4397547
2011,Export,Rep. of Moldova,MDA,251,France,FRA,8,Miscellaneous manufactured articles,1550868
2011,Import,Rep. of Moldova,MDA,268,Georgia,GEO,8,Miscellaneous manufactured articles,17355
2011,Export,Rep. of Moldova,MDA,268,Georgia,GEO,8,Miscellaneous manufactured articles,321980
2011,Re-Export,Rep. of Moldova,MDA,268,Georgia,GEO,8,Miscellaneous manufactured articles,206043
2011,Import,Rep. of Moldova,MDA,276,Germany,DEU,8,Miscellaneous manufactured articles,23369518
2011,Export,Rep. of Moldova,MDA,276,Germany,DEU,8,Miscellaneous manufactured articles,33651600
2011,Re-Export,Rep. of Moldova,MDA,276,Germany,DEU,8,Miscellaneous manufactured articles,28082610
2011,Import,Rep. of Moldova,MDA,300,Greece,GRC,8,Miscellaneous manufactured articles,968435
2011,Export,Rep. of Moldova,MDA,300,Greece,GRC,8,Miscellaneous manufactured articles,68036
2011,Re-Export,Rep. of Moldova,MDA,300,Greece,GRC,8,Miscellaneous manufactured articles,34510
2011,Import,Rep. of Moldova,MDA,320,Guatemala,GTM,8,Miscellaneous manufactured articles,3501
2011,Import,Rep. of Moldova,MDA,332,Haiti,HTI,8,Miscellaneous manufactured articles,428
2010,Import,Rep. of Moldova,MDA,156,China,CHN,9,Commodities and transactions not classified elsewhere in the SITC,4493
2010,Import,Rep. of Moldova,MDA,184,Cook Isds,COK,9,Commodities and transactions not classified elsewhere in the SITC,840
2010,Import,Rep. of Moldova,MDA,203,Czechia,CZE,9,Commodities and transactions not classified elsewhere in the SITC,261741
2010,Import,Rep. of Moldova,MDA,251,France,FRA,9,Commodities and transactions not classified elsewhere in the SITC,507
2010,Import,Rep. of Moldova,MDA,276,Germany,DEU,9,Commodities and transactions not classified elsewhere in the SITC,84171
2010,Import,Rep. of Moldova,MDA,381,Italy,ITA,9,Commodities and transactions not classified elsewhere in the SITC,327994
2010,Import,Rep. of Moldova,MDA,554,New Zealand,NZL,9,Commodities and transactions not classified elsewhere in the SITC,139
2010,Import,Rep. of Moldova,MDA,570,Niue,NIU,9,Commodities and transactions not classified elsewhere in the SITC,117
2010,Import,Rep. of Moldova,MDA,643,Russian Federation,RUS,9,Commodities and transactions not classified elsewhere in the SITC,312540
2010,Import,Rep. of Moldova,MDA,688,Serbia,SRB,9,Commodities and transactions not classified elsewhere in the SITC,7404
2010,Import,Rep. of Moldova,MDA,703,Slovakia,SVK,9,Commodities and transactions not classified elsewhere in the SITC,5523
2010,Import,Rep. of Moldova,MDA,724,Spain,ESP,9,Commodities and transactions not classified elsewhere in the SITC,5433
2010,Import,Rep. of Moldova,MDA,757,Switzerland,CHE,9,Commodities and transactions not classified elsewhere in the SITC,26429
2010,Import,Rep. of Moldova,MDA,792,Turkey,TUR,9,Commodities and transactions not classified elsewhere in the SITC,15053
2010,Export,Rep. of Moldova,MDA,792,Turkey,TUR,9,Commodities and transactions not classified elsewhere in the SITC,253382
2010,Import,Rep. of Moldova,MDA,798,Tuvalu,TUV,9,Commodities and transactions not classified elsewhere in the SITC,373
2010,Import,Rep. of Moldova,MDA,804,Ukraine,UKR,9,Commodities and transactions not classified elsewhere in the SITC,212057
2010,Import,Rep. of Moldova,MDA,826,United Kingdom,GBR,9,Commodities and transactions not classified elsewhere in the SITC,456
2010,Import,Rep. of Moldova,MDA,842,USA,USA,9,Commodities and transactions not classified elsewhere in the SITC,25321
2010,Export,Rep. of Moldova,MDA,842,USA,USA,9,Commodities and transactions not classified elsewhere in the SITC,88
2010,Re-Export,Rep. of Moldova,MDA,842,USA,USA,9,Commodities and transactions not classified elsewhere in the SITC,88
2010,Import,Rep. of Moldova,MDA,0,World,WLD,9,Commodities and transactions not classified elsewhere in the SITC,1409674
2010,Export,Rep. of Moldova,MDA,0,World,WLD,9,Commodities and transactions not classified elsewhere in the SITC,253470
2011,Import,Rep. of Moldova,MDA,242,Fiji,FJI,9,Commodities and transactions not classified elsewhere in the SITC,475
2011,Import,Rep. of Moldova,MDA,276,Germany,DEU,9,Commodities and transactions not classified elsewhere in the SITC,2933895
2011,Export,Rep. of Moldova,MDA,276,Germany,DEU,9,Commodities and transactions not classified elsewhere in the SITC,8108
2011,Re-Export,Rep. of Moldova,MDA,276,Germany,DEU,9,Commodities and transactions not classified elsewhere in the SITC,8108
2011,Import,Rep. of Moldova,MDA,324,Guinea,GIN,9,Commodities and transactions not classified elsewhere in the SITC,7836
2011,Import,Rep. of Moldova,MDA,376,Israel,ISR,9,Commodities and transactions not classified elsewhere in the SITC,1647
