Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag 
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,70542,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,55172,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,729,Sudan,SDN,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,395953,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,729,Sudan,SDN,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,350854,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,740,Suriname,SUR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,761,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,748,Eswatini,SWZ,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,3911,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,12131268,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,40126,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,1,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,9613146,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,275081,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,24,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,762,Tajikistan,TJK,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,25121,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,762,Tajikistan,TJK,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,25121,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,764,Thailand,THA,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,5939855,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,772,Tokelau,TKL,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,219,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,155516,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,37143,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,13900,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,788,Tunisia,TUN,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,139761,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,61981644,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,197531,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,64377,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,48555651,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,15969713,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,9088668,,,0
S4,2013,2013,2013,1,0,4,Re-Import,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,450,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,807,North Macedonia,MKD,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,3948,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,807,North Macedonia,MKD,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,48487,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,807,North Macedonia,MKD,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,48487,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,818,Egypt,EGY,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,416122,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,27149990,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,258999,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,127069,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,22577860,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,130542,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,5383,,,0
S4,2013,2013,2013,1,0,4,Re-Import,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,100,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,860,Uzbekistan,UZB,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,165488,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,860,Uzbekistan,UZB,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,1136254,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,860,Uzbekistan,UZB,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,1021044,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,862,Venezuela,VEN,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,3919,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,862,Venezuela,VEN,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,518,,,0
S4,2013,2013,2013,1,0,1,Import,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,878462,,,0
S4,2013,2013,2013,1,0,2,Export,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,105680,,,0
S4,2013,2013,2013,1,0,3,Re-Export,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,70105,,,0
S4,2013,2013,2013,1,0,4,Re-Import,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,7,Machinery and transport equipment,1,No Quantity,,,,,,,878462,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,334789208,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,335487095,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,260778617,,,0
S4,2009,2009,2009,1,0,4,Re-Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1133155,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,4,Afghanistan,AFG,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,24172,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,4,Afghanistan,AFG,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,22952,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,8,Albania,ALB,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,38526,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,20,Andorra,AND,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,2534,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,31,Azerbaijan,AZE,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,127500,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,31,Azerbaijan,AZE,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1114417,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,31,Azerbaijan,AZE,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,904281,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,32,Argentina,ARG,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,123283,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,36,Australia,AUS,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,82930,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,40,Austria,AUT,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,2023267,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,40,Austria,AUT,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,350777,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,40,Austria,AUT,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,10954,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,50,Bangladesh,BGD,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,745993,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,51,Armenia,ARM,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,466235,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,51,Armenia,ARM,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,353318,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,56,Belgium,BEL,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1507340,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,56,Belgium,BEL,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,2380994,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,56,Belgium,BEL,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,536068,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,51779,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,76,Brazil,BRA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,221897,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,76,Brazil,BRA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,236321,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,100,Bulgaria,BGR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,3427841,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,100,Bulgaria,BGR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1781525,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,100,Bulgaria,BGR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1159745,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,104,Myanmar,MMR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,51009,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,6531244,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1767181,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,22352,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,116,Cambodia,KHM,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,348504,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,120,Cameroon,CMR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,14,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,124,Canada,CAN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,354071,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,124,Canada,CAN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,17115,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,124,Canada,CAN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,9942,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,144,Sri Lanka,LKA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,108148,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,156,China,CHN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,57547901,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,156,China,CHN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,23979,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,170,Colombia,COL,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,13450,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,178,Congo,COG,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,7733,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,188,Costa Rica,CRI,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,2718,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,191,Croatia,HRV,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,178221,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,191,Croatia,HRV,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,40481,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,196,Cyprus,CYP,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1043,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,196,Cyprus,CYP,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1923,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1848012,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,3585,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,755,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,208,Denmark,DNK,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1435232,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,208,Denmark,DNK,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,12436,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,214,Dominican Rep.,DOM,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,19526,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,218,Ecuador,ECU,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,22776,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,222,El Salvador,SLV,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,14038,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,233,Estonia,EST,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,180297,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,233,Estonia,EST,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,367951,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,233,Estonia,EST,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,30534,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,246,Finland,FIN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,570857,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,246,Finland,FIN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,501563,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,3080743,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,2393133,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,832556,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,258,French Polynesia,PYF,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,73995,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,258,French Polynesia,PYF,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,73995,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,268,Georgia,GEO,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,9,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,268,Georgia,GEO,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,37021,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,20906679,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,26582146,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,24511170,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,300,Greece,GRC,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1987577,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,300,Greece,GRC,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,40461,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,320,Guatemala,GTM,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,10381,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,332,Haiti,HTI,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,85,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,340,Honduras,HND,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,165,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,344,"""China"," Hong Kong SAR""",HKG,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,652209,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,344,"""China"," Hong Kong SAR""",HKG,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,14913,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,344,"""China"," Hong Kong SAR""",HKG,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1528,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,348,Hungary,HUN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1694995,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,348,Hungary,HUN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,293165,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,352,Iceland,ISL,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,421,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,360,Indonesia,IDN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1350847,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,360,Indonesia,IDN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,171114,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,364,Iran,IRN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,2215,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,364,Iran,IRN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,9447,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,368,Iraq,IRQ,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,14103,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,372,Ireland,IRL,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1625939,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,372,Ireland,IRL,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,3200,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,376,Israel,ISR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,2479018,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,376,Israel,ISR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,310670,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,376,Israel,ISR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,46388,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,50413530,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,114048645,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,92073848,,,0
S4,2009,2009,2009,1,0,4,Re-Import,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,13002,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,392,Japan,JPN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,1037977,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,392,Japan,JPN,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,21264,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,82815,,,0
S4,2009,2009,2009,1,0,2,Export,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,187811,,,0
S4,2009,2009,2009,1,0,3,Re-Export,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,165316,,,0
S4,2009,2009,2009,1,0,1,Import,498,Rep. of Moldova,MDA,400,Jordan,JOR,,,,,,,,8,Miscellaneous manufactured articles,1,No Quantity,,,,,,,7012,,,0
